trace_id,capability_id,requirement_id,requirement_name,document,spec_id,module,work_package,code_location,authoritative_store,entities,api_operations,events,ui_surfaces,error_codes,risk_class,signature_relevant,test_case_ids,test_case_count,qualification_stage,evidence_location,prompt_file,build_stage,verification_state,validation_state,gap_reference,source_file
TR-02680,,AGT-FR-013,API-first boundaries,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-013-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02681,,AGT-FR-014,Event contracts,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-014-01; TC-098-014-02,2,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02682,,AGT-FR-015,Migration requirement,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-015-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02683,,AGT-FR-016,Tests before completion,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-016-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02684,,AGT-FR-017,Negative tests,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-017-01; TC-098-017-02,2,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02685,,AGT-FR-018,Validation linkage,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-018-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02686,,AGT-FR-019,License check,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-019-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02687,,AGT-FR-020,No unapproved dependency,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-098-020-01; TC-098-020-02; TC-098-020-03; TC-098-020-04,4,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02688,,AGT-FR-021,Security check,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-021-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02689,,AGT-FR-022,AI-generated SQL,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-022-01; TC-098-022-02; TC-098-022-03,3,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02690,,AGT-FR-023,Feature scope,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-023-01; TC-098-023-02,2,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02691,,AGT-FR-024,Controlled refactor,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-024-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02692,,AGT-FR-025,No destructive cleanup,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-025-01; TC-098-025-02,2,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02693,,AGT-FR-026,No fake implementation,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-026-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02694,,AGT-FR-027,No secret access,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-027-01; TC-098-027-02,2,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02695,,AGT-FR-028,No production data use,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-028-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02696,,AGT-FR-029,Diff discipline,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-029-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02697,,AGT-FR-030,Stop conditions,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-030-01; TC-098-030-02,2,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02698,,AGT-FR-031,Review escalation,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-031-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02699,,AGT-FR-032,Prompt injection resistance,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-098-032-01; TC-098-032-02; TC-098-032-03,3,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02700,,AGT-FR-033,Tool scope,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-033-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02701,,AGT-FR-034,No hidden network,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-034-01; TC-098-034-02; TC-098-034-03; TC-098-034-04,4,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02702,,AGT-FR-035,Evidence honesty,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-035-01; TC-098-035-02,2,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02703,,AGT-FR-036,Final completion checklist,Document 98,SPEC-ENG-002,SPEC-ENG-002,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-098-036-01,1,OQ,validation/evidence/oq/SPEC-ENG-002/,prompts/WP-00/98_SPEC-ENG-002.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_98_Architecture_Rules_ClaudeCode_Codex_v1_0_IMPLEMENTATION_READY.md
TR-02704,,GIT-FR-001,Repository model,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-001-01; TC-099-001-02; TC-099-001-03; TC-099-001-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02705,,GIT-FR-002,Main branch,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-002-01; TC-099-002-02; TC-099-002-03; TC-099-002-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02706,,GIT-FR-003,No direct push,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-003-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02707,,GIT-FR-004,Feature branches,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-004-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02708,,GIT-FR-005,PR required,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-005-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02709,,GIT-FR-006,PR metadata,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-006-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02710,,GIT-FR-007,CODEOWNERS,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-007-01; TC-099-007-02; TC-099-007-03; TC-099-007-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02711,,GIT-FR-008,Required approvals,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-008-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02712,,GIT-FR-009,Status checks,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-009-01; TC-099-009-02,2,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02713,,GIT-FR-010,Conversation resolution,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-010-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02714,,GIT-FR-011,Signed commits/tags,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-011-01; TC-099-011-02; TC-099-011-03,3,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02715,,GIT-FR-012,Commit content,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-012-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02716,,GIT-FR-013,History rewrite,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-013-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02717,,GIT-FR-014,Release tags,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-014-01; TC-099-014-02; TC-099-014-03; TC-099-014-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02718,,GIT-FR-015,Versioning,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-015-01; TC-099-015-02; TC-099-015-03; TC-099-015-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02719,,GIT-FR-016,Hotfix,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-016-01; TC-099-016-02; TC-099-016-03,3,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02720,,GIT-FR-017,Security fix,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-017-01; TC-099-017-02,2,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02721,,GIT-FR-018,Rollback branch,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-018-01; TC-099-018-02; TC-099-018-03,3,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02722,,GIT-FR-019,Generated files,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-019-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02723,,GIT-FR-020,Large files,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-020-01; TC-099-020-02; TC-099-020-03; TC-099-020-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02724,,GIT-FR-021,Submodules,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-021-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02725,,GIT-FR-022,Secrets,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-022-01; TC-099-022-02; TC-099-022-03,3,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02726,,GIT-FR-023,Branch retention,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-023-01; TC-099-023-02; TC-099-023-03; TC-099-023-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02727,,GIT-FR-024,Forks,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-024-01; TC-099-024-02; TC-099-024-03,3,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02728,,GIT-FR-025,Access review,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-025-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02729,,GIT-FR-026,Bot accounts,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-026-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02730,,GIT-FR-027,PR provenance,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-027-01,1,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02731,,GIT-FR-028,Release evidence,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-028-01; TC-099-028-02; TC-099-028-03,3,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02732,,GIT-FR-029,Archive,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-099-029-01; TC-099-029-02,2,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02733,,GIT-FR-030,No orphan code,Document 99,SPEC-ENG-003,SPEC-ENG-003,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-099-030-01; TC-099-030-02; TC-099-030-03; TC-099-030-04,4,OQ,validation/evidence/oq/SPEC-ENG-003/,prompts/WP-00/99_SPEC-ENG-003.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_99_Repository_Branching_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02734,,MIG-FR-001,Migration ownership,Document 100,SPEC-ENG-004,SPEC-ENG-004,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-100-001-01,1,OQ,validation/evidence/oq/SPEC-ENG-004/,prompts/WP-00/100_SPEC-ENG-004.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_100_Database_Migration_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02735,,MIG-FR-002,Version order,Document 100,SPEC-ENG-004,SPEC-ENG-004,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-100-002-01; TC-100-002-02; TC-100-002-03; TC-100-002-04,4,OQ,validation/evidence/oq/SPEC-ENG-004/,prompts/WP-00/100_SPEC-ENG-004.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_100_Database_Migration_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02736,,MIG-FR-003,Forward-first strategy,Document 100,SPEC-ENG-004,SPEC-ENG-004,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,yes,TC-100-003-01,1,OQ,validation/evidence/oq/SPEC-ENG-004/,prompts/WP-00/100_SPEC-ENG-004.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_100_Database_Migration_Standard_v1_0_IMPLEMENTATION_READY.md
TR-02737,,MIG-FR-004,Expand-contract,Document 100,SPEC-ENG-004,SPEC-ENG-004,WP-00,tooling,n/a (standard / governance document),,,,,,HIGHER-PROCESS-RISK,no,TC-100-004-01,1,OQ,validation/evidence/oq/SPEC-ENG-004/,prompts/WP-00/100_SPEC-ENG-004.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,,Document_100_Database_Migration_Standard_v1_0_IMPLEMENTATION_READY.md
